86	2456654.3162214099	0.94826	6662.3	256.9	309770.1	561.3	17113.0	275.8		9.60	0.04
87	2456654.3162890421	0.94935	6586.4	274.9	306836.3	568.4	16345.6	291.4		9.60	0.04
88	2456654.3163567414	0.95043	6747.6	269.0	306521.8	563.6	17286.6	289.4		9.54	0.04
89	2456654.3164244401	0.95152	6322.9	247.1	306892.9	558.7	17144.5	275.6		9.71	0.04
90	2456654.3164920728	0.95260	7211.7	265.8	308107.9	564.7	16628.1	284.9		9.39	0.04
91	2456654.3165597715	0.95369	6747.5	263.1	310927.2	566.5	16939.0	290.2		9.58	0.04
92	2456654.3166274703	0.95478	7118.9	261.8	311430.5	565.4	16905.8	277.5		9.45	0.03
93	2456654.3166951695	0.95586	6875.1	275.6	310004.3	571.1	16627.4	292.1		9.52	0.04
94	2456654.3167628017	0.95695	6847.3	271.0	313408.6	578.5	16917.9	298.5		9.56	0.04
95	2456654.3168305005	0.95803	7068.6	290.4	315802.4	581.3	17301.8	309.0		9.50	0.04
96	2456654.3168981997	0.95912	6615.8	240.2	308328.3	556.9	16660.7	264.0		9.60	0.03
97	2456654.3169658319	0.96020	6861.8	242.7	310629.6	558.7	16739.6	264.0		9.53	0.03
98	2456654.3170335311	0.96129	6875.0	255.0	308547.8	561.3	16969.7	268.4		9.51	0.04
99	2456654.3171012299	0.96237	6497.6	241.1	308076.4	553.6	16702.4	260.1		9.65	0.04
100	2456654.3171688621	0.96346	6892.9	272.9	313457.9	578.9	17551.1	299.9		9.54	0.04
101	2456654.3172365613	0.96454	7250.2	266.5	313902.0	571.2	17065.1	287.9		9.42	0.03
102	2456654.3173042601	0.96563	7444.7	290.5	312560.9	580.0	17326.3	309.3		9.34	0.04
103	2456654.3173719593	0.96671	7133.8	306.9	311162.0	586.9	17512.4	328.7		9.44	0.04
104	2456654.3174395915	0.96780	7174.5	288.1	309161.3	577.8	17011.3	300.2		9.41	0.04
105	2456654.3175072903	0.96888	6850.0	265.4	306066.2	565.7	16597.7	287.1		9.50	0.04
